,track_uri,popularity,name,danceability,energy,speechiness,instrumentalness,tempo,sentiment,negative,positive,neutral,lyrics
26,0PDCewmZCp0P5s00bptcdd,73,This Will Be ,0.685,0.623,0.042,0.00234,126.739,-0.9953,0.167,0.085,0.747,"[Produced by Andrew Dawson, Jeff Bhasker, Kanye West, Mike Dean & S1]

[Intro: Kanye West]
I'm living in that 21st century, doing something mean to it
Do it better than anybody you ever seen do it
Screams from the haters got a nice ring to it
I guess every superhero need his theme music

[Chorus: Kanye West]
No one man should have all that power
The clock’s ticking, I just count the hours
Stop tripping, I'm tripping off the power
(21st-century schizoid man)

[Verse 1: Kanye West]
The system broken, the school's closed, the prison's open
We ain't got nothing to lose, motherfucker, we rolling
Huh? Motherfucker, we rolling
With some light-skinned girls and some Kelly Rowlands
In this white man world, we the ones chosen
So goodnight, cruel world, I'll see you in the morning
Huh? I'll see you in the morning
This is way too much, I need a moment

[Chorus: Kanye West]
No one man should have all that power
The clock's ticking, I just count the hours
Stop tripping, I'm tripping off the power
'Til then, fuck that, the world's ours
And they say, and they say
And they say, and they say
And they say, and they say
(21st-century schizoid man)
[Verse 2: Kanye West]
Fuck SNL and the whole cast
Tell them Yeezy said they can kiss my whole ass
More specifically, they can kiss my asshole
I'm an asshole? You niggas got jokes
You short-minded niggas' thoughts is Napoleon
My furs is Mongolian, my ice brought the goalies in
I embody every characteristic of the egotistic
He knows he's so fuckin' gifted
I just needed time alone with my own thoughts
Got treasures in my mind, but couldn't open up my own vault
My childlike creativity, purity, and honesty
Is honestly being crowded by these grown thoughts
Reality is catching up with me
Taking my inner child, I'm fighting for custody
With these responsibilities that they entrusted me
As I look down at my diamond-encrusted piece

[Chorus: Kanye West]
Thinking no one man should have all that power
The clock's ticking, I just count the hours
Stop tripping, I'm tripping off the powder
'Til then, fuck that, the world’s ours
And they say, and they say
And they say, and they say
And they say, and they say
(21st-century schizoid man)
[Verse 3: Kanye West]
Colin Powells, Austin Powers
Lost in translation with a whole fuckin' nation
They say I was the abomination of Obama's nation
Well, that's a pretty bad way to start the conversation
At the end of the day, goddamnit, I'm killing this shit
I know damn well y'all feeling this shit
I don't need your pussy, bitch, I'm on my own dick
I ain't gotta power trip, who you goin' home with?
How Ye doing? I'm survivin'
I was drinkin' earlier, now I'm drivin'
Where the bad bitches, huh? Where you hidin'?
I got the power make your life so excitin'

[Outro: Kanye West & Dwele]
Now this will be a beautiful death
I'm jumping out the window, I'm letting everything go
I'm letting everything go
Mmm, now this will be a beautiful death
I'm jumping out the window, I'm letting everything go
I'm letting everything go
Now this will be a beautiful death
Jumping out the window, letting everything go
Letting everything go
You got the power to let power go?
(21st-century schizoid man)273EmbedShare URLCopyEmbedCopy"
27,2EqlS6tkEnglzr7tkKAAYD,79,Come Together ,0.533,0.376,0.0393,0.248,165.007,-0.9724,0.186,0.094,0.72,"[Intro]
Shoot me
Shoot me
Shoot me
Shoot me

[Verse 1]
Here come old flat-top, he come groovin' up slowly
He got ju-ju eyeball, he one holy roller
He got hair down to his knee
Got to be a joker, he just do what he please

[Interlude]
Shoot me
Shoot me
Shoot me
Shoot me

[Verse 2]
He wear no shoeshine, he got toe-jam football
He got monkey finger, he shoot Coca-Cola
He say, ""I know you, you know me""
One thing I can tell you is you got to be free

[Chorus]
Come together, right now
Over me
[Interlude]
Shoot me
Shoot me
Shoot me
Shoot me

[Verse 3]
He bag production, he got walrus gumboot
He got Ono sideboard, he one spinal cracker
He got feet down below his knee
Hold you in his armchair, you can feel his disease

[Chorus]
Come together, right now
Over me

[Interlude]
Shoot me
Shoot me
Right!
Come, come, come, come

[Verse 4]
He roller-coaster, he got early warnin'
He got muddy water, he one mojo filter
He say, ""One and one and one is three""
Got to be good-lookin' 'cause he's so hard to see
[Chorus]
Come together, right now
Over me

[Interlude]
Shoot me
Shoot me
Shoot me
Shoot me
Ugh!

[Outro]
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together, yeah
Come together74EmbedShare URLCopyEmbedCopy"
28,3UGpUUtC5r93zMDZXcgwIQ,55,"If You Want To Sing Out, Sing Out",0.687,0.284,0.0354,0.0145,132.242,0.9517,0.047,0.185,0.767,"Well
If you want to sing out
Sing out
And if you want to be free
Be free
Cause there's a million things to be
You know that there are
And if you want to live high
Live high
And if you want to live low
Live low
Cause there's a million ways to go
You know that there are

You can do what you want
The opportunity's on
And if you find a new way

You can do it today
You can make it all true
And you can make it undo
You see
Ah
It's easy
Ah
You only need to know
Well
If you want to say yes
Say yes
And if you want to say no
Say no
Cause there's a million ways to go
You know that there are
And if you want to be me
Be me
And if you want to be you
Be you
Cause thee's a million things to do
You know that there are2EmbedShare URLCopyEmbedCopy"
29,2CzWeyC9zlDpIOZPUUKrBW,62,1234,0.71,0.484,0.049,3.93e-06,109.951,0.9734,0.047,0.132,0.821,"[Verse 1]
One, two, three, four
Tell me that you love me more
Sleepless long nights
That is what my youth was for
Old teenage hopes are alive at your door
Left you with nothing but they want some more

[Chorus]
Oh, uh oh, you're changing your heart
Oh, uh oh, you know who you are

[Verse 2]
Sweetheart, bitter heart now I can tell you apart
Cozy and cold, put the horse before the cart
Those teenage hopes who have tears in their eyes
Too scared to own up to one little lie

[Chorus]
Oh, uh oh, you're changing your heart
Oh, uh oh, you know who you are

[Verse 3]
One, two, three, four, five, six, nine, or ten
Money can't buy you back the love that you had then
One, two, three, four, five, six, nine, or ten
Money can't buy you back the love that you had then
[Chorus]
Oh, uh oh, you're changing your heart
Oh, uh oh, you know who you are
Oh, uh oh, you're changing your heart
Oh, uh oh, you know who you are
Who you are, ah-ah, woo

[Instrumental and vocal bridge]

[Outro]
For the teenage boys
They're breaking your heart
For the teenage boys
They're breaking your heart10EmbedShare URLCopyEmbedCopy"
30,5l9c6bJmzvftumhz4TMPgk,72,Harvest Moon,0.648,0.309,0.0264,0.000249,112.929,0.9963,0.0,0.293,0.707,"[Verse 1]
Come a little bit closer
Hear what I have to say
Just like children sleeping
We could dream this night away
But there's a full moon rising
Let's go dancing in the light
We know where the music's playing
Let's go out and feel the night

[Chorus]
Because I'm still in love with you
I want to see you dance again
Because I'm still in love with you
On this harvest moon

[Verse 2]
When we were strangers
I watched you from afar
When we were lovers
I loved you with all my heart
But now it's getting late
And the moon is climbing high
I want to celebrate
See it shining in your eye
[Chorus]
Because I'm still in love with you
I want to see you dance again
Because I'm still in love with you
On this harvest moon

[Instrumental Break]

[Chorus]
Because I'm still in love with you
I want to see you dance again
Because I'm still in love with you
On this harvest moon7EmbedShare URLCopyEmbedCopy"
31,36AlMHDBFwSsD3FQOy1R81,66,Try a Little Tenderness,0.587,0.133,0.0565,2.26e-05,102.938,0.9991,0.066,0.397,0.537,"[Verse 1]
Oh, she may be weary
And young girls they do get weary
Wearing that same old shaggy dress, yeah yeah
But when she gets weary
Try a little tenderness, yeah yeah
(Oh my, not)

[Verse 2]
You know she's waiting
Just anticipating
For things that she'll never, never, never, never
Possess, yeah yeah
But while she's there waiting, and without them
Try a little tenderness (That's all you gotta do)

[Verse 3]
It's not just sentimental, no, no, no
She has her grief and care, yeah yeah yeah
But the soft words, they are spoke so gentle, yeah
It makes it easier, easier to bear, yeah

[Verse 4]
You won't regret it, no, no
Some girls they don't forget it
Love is their own happiness, yeah
But it's all so easy
All you gotta do is try, try a little tenderness, yeah
All you gotta do is, man, hold her where you want her
[Outro]
Squeeze her, don't tease her, never leave her
Get to her, try, try
Just try a little tenderness, ooh yeah yeah yeah
You got to know how to love her, man, you'll be surprised, man
You've got to squeeze her, don't tease her, never leave
You've got to hold her and rub her softly
Try a little tenderness, ooh yeah yeah yeah
You've got to rub her gentle man, all you gotta do
Don't got, don't bruise her, no no
You've got to love her, tease her, don't squeeze her
Gotta try nah nah nah, try
Try a little tenderness, yeah, watch her groove
You've gotta to know what to do, man
Take this advice
You got to love, squeeze, don't tease my baby
Love her, no18EmbedShare URLCopyEmbedCopy"
32,0W4Kpfp1w2xkY3PrV714B7,73,Ho Hey,0.685,0.466,0.0304,2.06e-06,79.936,0.9897,0.016,0.146,0.837,"[Intro]
Ho!
Hey!
Ho!
Hey!
Ho!

[Verse 1]
I been trying to do it right (Hey!)
I been living a lonely life (Ho!)
I been sleepin' here instead (Hey!)
I been sleepin' in my bed (Ho!)
Sleepin' in my bed (Hey! Ho! Ho!)

[Verse 2]
So show me family (Hey!)
All the blood that I will bleed (Ho!)
I don't know where I belong (Hey!)
I don't know where I went wrong (Ho!)
But I can write a song (Hey!)

[Hook]
(One, two, three)
I belong with you, you belong with me
You're my sweetheart
I belong with you, you belong with me
You're my sweet..
[Interlude]
Ho!
Hey! (C'mon girl)
Ho!
Hey, hey!
Ho!

[Verse 3]
I don't think you're right for him (Hey!)
Think of what it might have been if we (Ho!)
Took a bus to Chinatown (Hey!)
I'd be standin' on Canal (Ho!)
And Bowery (Hey! Ho!)
And she'd be standin' next to me (Hey!)

[Hook]
I belong with you, you belong with me
You're my sweetheart
I belong with you, you belong with me
You're my sweetheart

[Bridge]
Love, we need it now
Let's hope for some
'Cause oh, we're bleedin' out
[Chorus]
I belong with you, you belong with me
You're my sweetheart
I belong with you, you belong with me
You're my sweet…

[Outro]
Ho!
Hey!
Ho!
Hey!55EmbedShare URLCopyEmbedCopy"
33,2u0TWxcEOhIwSzyIAwxdIs,57,Make Me Yours,0.715,0.491,0.0322,1.19e-05,107.941,0.9941,0.034,0.217,0.749,"[Verse 1]
Lose ourselves in the great unknown
One more night, we ain't going home
'Cause when we love, we love to the bone
Can't do this alone

[Pre-Chorus]
All I need is a little bit of you
And a little bit of me
And we can make history
All I need is a little bit of you
And a little bit of us

[Chorus]
So kiss me and make me yours, ooh
So kiss me and make me yours, ooh
Just kiss me and make me yours
Just kiss me and make me yours
Just kiss me and make me--
Just kiss me and make me yours, ooh
Just kiss me and make me yours, ooh
Just kiss me and make me yours

[Verse 2]
Tell me now which way we should go
There's no road that I won't follow
My wild young heart can't leave you alone
I need you to know
[Pre-Chorus]
All I need is a little bit of you
And a little bit of me
And we can make history
All I need is a little bit of you
And a little bit of us

[Chorus]
So kiss me and make me yours, ooh
So kiss me and make me yours, ooh
Just kiss me and make me yours
Just kiss me and make me--
Just kiss me and make me yours, ooh
Just kiss me and make me yours, ooh
Just kiss me and make me yoursEmbedShare URLCopyEmbedCopy"
34,5HuaHij4kVpfEVv93MYCeW,62,Crowded Table,0.559,0.562,0.0325,9.48e-06,132.062,0.9477,0.041,0.126,0.833,"[Verse 1]
You can hold my hand
When you need to let go
I can be your mountain
When you're feeling valley-low
I can be your streetlight
Showing you the way home
You can hold my hand
When you need to let go

[Chorus]
I want a house with a crowded table
And a place by the fire for everyone
Let us take on the world while we're young and able
And bring us back together when the day is done

[Verse 2]
If we want a garden
We're gonna have to sow the seed
Plant a little happiness
Let the roots run deep
If it's love that we give
Then it's love that we reap
If we want a garden
We're gonna have to sow the seed
[Chorus]
Yeah I want a house with a crowded table
And a place by the fire for everyone
Let us take on the world while we're young and able
And bring us back together when the day is done

[Bridge]
The door is always open
Your picture's on my wall
Everyone's a little broken
And everyone belongs
Yeah, everyone belongs

[Chorus]
I want a house with a crowded table
And a place by the fire for everyone
Let us take on the world while we're young and able
And bring us back together when the day is done
And bring us back together when the day is done1EmbedShare URLCopyEmbedCopy"
35,3JvrhDOgAt6p7K8mDyZwRd,79,Riptide,0.484,0.731,0.0379,0.0,101.654,0.9826,0.059,0.131,0.81,"[Verse 1]
I was scared of dentists and the dark
I was scared of pretty girls and starting conversations
Oh, all my friends are turning green
You're the magician's assistant in their dream

[Pre-Chorus]
Oh, oh-o-oh, and they come unstuck

[Chorus]
Lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you, when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong

[Verse 2]
There's this movie that I think you'll like
This guy decides to quit his job and heads to New York City
This cowboy's running from himself
And she's been living on the highest shelf

[Pre-Chorus]
Oh, oh-o-oh, and they come unstuck
[Chorus]
Lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong

[Bridge]
I just wanna, I just wanna know
If you're gonna, if you're gonna stay
I just gotta, I just gotta know
I can't have it, I can't have it, any other way
I swear she's destined for the screen
Closest thing to Michelle Pfeiffer that you've ever seen, oh

[Chorus]
Lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you, when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong
Oh lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong
Oh lady, running down to the riptide
Taken away to the dark side
I wanna be your left hand man
I love you when you're singing that song and
I got a lump in my throat 'cause
You're gonna sing the words wrong, yeah
I got a lump in my throat 'cause
You're gonna sing the words wrong355EmbedShare URLCopyEmbedCopy"
36,0P7DoyGrr4Wp9w5TotEtUC,73,The Weight ,0.63,0.551,0.0549,5.75e-05,143.868,0.9851,0.042,0.107,0.851,"[Verse 1]
I pulled in to Nazareth
Was feeling 'bout half past dead
I just need some place
Where I can lay my head
""Hey, mister, can you tell me
Where a man might find a bed?""
He just grinned and shook my hand
And ""No"" was all he said

[Chorus]
Take a load off Fanny
Take a load for free
Take a load off Fanny
And (and, and) you put the load right on me
(You put the load right on me)

[Verse 2]
I picked up my bag
I went looking for a place to hide
When I saw Carmen and the Devil
Walking side by side
I said ""Hey Carmen, come on
Let's go downtown?""
And she said, ""I gotta go
But my friend can stick around""
[Chorus]
And take a load off Fanny
Take a load for free
Take a load off Fanny
And (and, and) you put the load right on me
(You put the load right on me)

[Verse 3]
Go down, Miss Moses, there's nothin' you can say
It's just ol' Luke, and Luke's waitin' on the Judgement Day
""Well, Luke, my friend, what about young Anna Lee?""
He said, ""Do me a favor, son, won't ya stay and keep Anna Lee company?""

[Chorus]
And take a load off Fanny
Take a load for free
Take a load off Fanny
And (and, and) you put the load right on me
(You put the load right on me)

[Verse 4]
Crazy Chester followed me, and he caught me in the fog
He said, ""I will fix your rack, if you'll take Jack, my dog.""
I said, ""Wait a minute, Chester, you know I'm a peaceful man.""
He said, ""That's okay, boy, won't you feed him when you can.""
[Chorus]
And take a load off Fanny
Take a load for free
Take a load off Fanny
And (and, and) you put the load right on me
(You put the load right on me)

[Verse 5]
Catch a Cannonball, now, to take me down the line
My bag is sinkin' low and I do believe it's time
To get back to Miss Fanny, you know she's the only one
Who sent me here with her regards for everyone

[Chorus]
Take a load off Fanny
Take a load for free
Take a load off Fanny
And (and, and) you put the load right on me
(You put the load right on me)21EmbedShare URLCopyEmbedCopy"
37,6IBpFG2LU2udYofIuROp3w,68,Lost In The Light,0.597,0.267,0.031,0.0014,75.545,0.944,0.082,0.137,0.781,"I'm lost in the light
I pray for the night
To take me, to take you too

After so many words
Still nothing's heard
Don't know what we should do

So if someone could see me now
Let them see you

'twas my greatest thrill
When we just stood still
You let me hold your hand 'til I had my fill

Even counting sheep
Don't help me sleep
I just toss and turn right there beside ya

So if someone could help me now
They'd help you too

They'd help you too
See you through
All the hard things we've all gotta do
Cause this life is long
So you wouldn't be wrong
Being free, leaving me on my own

And I held my own
Still I rattled your bones
I said some awful things and I take them back

If we would try again
Just remember when
Before we were lovers I swear we were friends

So if someone could see me now
Let them see you

Let them see you
See you through
All the hard things we've all gotta do

Cause this life is long
So you wouldn't be wrong
Being free, leaving me on my own2EmbedShare URLCopyEmbedCopy"
38,6UelLqGlWMcVH1E5c4H7lY,90,Watermelon Sugar,0.548,0.816,0.0465,0.0,95.39,0.9502,0.0,0.088,0.912,"[Verse 1]
Tastes like strawberries on a summer evenin'
And it sounds just like a song
I want more berries and that summer feelin'
It's so wonderful and warm

[Pre-Chorus]
Breathe me in, breathe me out
I don't know if I could ever go without
I'm just thinking out loud
I don't know if I could ever go without

[Chorus]
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar

[Verse 2]
Strawberries on a summer evenin'
Baby, you're the end of June
I want your belly and that summer feelin'
Getting washed away in you

[Pre-Chorus]
Breathe me in, breathe me out
I don't know if I could ever go without
[Chorus]
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high

[Post-Chorus]
I just wanna taste it, I just wanna taste it
Watermelon sugar high

[Bridge]
Tastes like strawberries on a summer evenin'
And it sounds just like a song
I want your belly and that summer feelin'
I don't know if I could ever go without

[Chorus]
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high (Sugar)
Watermelon sugar high (Sugar)
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
[Outro]
I just wanna taste it, I just wanna taste it (Eh-eh-eh)
Watermelon sugar high
I just wanna taste it, I just wanna taste it (Ooh, yeah)
Watermelon sugar high
Watermelon sugar109EmbedShare URLCopyEmbedCopy"
39,3yrSvpt2l1xhsV9Em88Pul,80,Brown Eyed Girl,0.491,0.583,0.0376,0.0,150.566,0.8902,0.016,0.054,0.93,"[Verse 1]
Hey, where did we go?
Days when the rains came
Down in the hollow
Playin' a new game
Laughing and a running, hey, hey
Skipping and a jumping
In the misty morning fog with
Our hearts a thumpin' and you
My brown-eyed girl
You, my brown-eyed girl

[Verse 2]
Whatever happened
To Tuesday and so slow?
Going down the old mine
With a transistor radio
Standing in the sunlight laughing
Hiding behind a rainbow's wall
Slipping and sliding
All along the waterfall, with you
My brown-eyed girl
You, my brown-eyed girl

[Chorus]
Do you remember when we used to sing
Sha la la la la la la la la la la te da
Just like that
Sha la la la la la la la la la la te da la te da
[Verse 3]
So hard to find my way
Now that I'm all on my own
I saw you just the other day
My, how you have grown
Cast my memory back there, Lord
Sometimes I'm overcome thinking 'bout
Making love in the green grass
Behind the stadium with you
My brown-eyed girl
You, my brown-eyed girl

[Chorus]
Do you remember when we used to sing
Sha la la la la la la la la la la te da
Sha la la la la la la la la la la te da la te da
Sha la la la la la la la la la la te da la te da18EmbedShare URLCopyEmbedCopy"
40,7iqWZNpHBAK5jE6e9gPKj9,53,Ain't That Love,0.751,0.467,0.327,0.0,118.11,0.125,0.081,0.118,0.802,"[Verse 1]
Now, baby when you sigh
(When you sigh)
I want to sigh with you
When you cry
(When you cry)
I want to cry some, too

[Chorus]
Now, ain't that love
(Ain't that love)
Oh, ain't that love that I feel
(That I feel)
In my heart for you

[Verse 2]
When your friends
(When your friends)
Turn their back on you
I'll be here
(I'll be here)
Just to see you through

[Chorus]

[Verse 3]
Now when you walk
(When you walk)
I want to walk with you
When you talk
(When you talk)
Want to talk some, too
[Chorus]

[Verse 4]
If you ever
(If you ever)
Ever need a friend
I'll be with you
(Be with you)
Yes, until the end

[Chorus]

[Bridge]
Baby, won't you let me hold your hand
I want to squeeze you as tight as I can
Baby, don't you need me by your side
To protect you and be your guide
Baby, I'm so in love with you
I'd do anything you tell me to

[Chorus]

[Outro]
Oh, that I feel in my heart for you[x3]
Oh!EmbedShare URLCopyEmbedCopy"
41,2ZQyksYO4zzhyHNcueL0CP,0,Home,0.592,0.792,0.0335,0.0,121.001,-0.9932,0.177,0.117,0.706,"[Intro]
Yeah
Yeah
Yeah

[Verse 1]
Your man on the road, he doin' promo
You said, ""Keep our business on the low-low""
I'm just tryna get you out the friend zone
'Cause you look even better than the photos
I can't find your house, send me the info
Drivin' through the gated residential
Found out I was comin', sent your friends home
Keep on tryna hide it, but your friends know

[Chorus]
I only call you when it's half-past five
The only time that I'll be by your side
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, yeah
I only call you when it's half-past five
The only time I'd ever call you mine
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, babe
[Verse 2]
I'ma let you know and keep it simple
Tryna keep it up don't seem so simple
I just fucked two bitches 'fore I saw you
And you gon' have to do it at my tempo
Always tryna send me off to rehab
Drugs started feelin' like it's decaf
I'm just tryna live life for the moment
And all these motherfuckers want a relapse

[Chorus]
I only call you when it's half-past five
The only time that I'll be by your side
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, yeah
I only call you when it's half-past five
The only time I'd ever call you mine
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, babe

[Bridge]
Hills have eyes, the hills have eyes
Who are you to judge? Who are you to judge?
Hide your lies, girl, hide your lies (Hide your lies, oh, baby)
Only you to trust, only you
[Chorus]
I only call you when it's half-past five
The only time that I'll be by your side
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, yeah
I only call you when it's half-past five
The only time I'd ever call you mine
I only love it when you touch me, not feel me
When I'm fucked up, that's the real me
When I'm fucked up, that's the real me, babe

[Outro]
Ewedihalehu
Yene konjo, ewedihalehu
Yene fikir, fikir, fikir, fikir
Yene fikir, fikir, fikir, fikir
Ewedihalehu
Yene konjo, ewedihalehu...1.8KEmbedShare URLCopyEmbedCopy"
42,6PgVDY8GTkxF3GmhVGPzoB,70,"Hold On, I'm Comin'",0.803,0.338,0.0349,0.038,106.841,-0.222,0.132,0.15,0.718,"[Verse 1]
Don’t you ever be sad
Lean on me when times are bad
When the day comes and you are down
In a river of trouble and about to drown

[Chorus]
Just hold on, I'm comin'
Hold on, I'm comin'

[Verse 2]
I'm on my way, your lover
If you get cold, yeah, I will be your cover
Don't have to worry, 'cause I'm here
No need to suffer, baby, cause I'm near

[Chorus]
Just hold on, I'm comin'
Hold on, I'm comin'
Hold on, I'm comin'
Hold on, I'm comin'

[Verse 3]
Lookie here
Reach out to me
For satisfaction, yeah
Lookie here, Dave, that’s all she got to do
Call my name, yeah, for quick reaction
Yeah, yeah, yeah, yeah
[Refain]
Now don't you ever be sad
Lean on me when the times are bad
When the day comes and you are down, baby
In a river of trouble and about to drown

[Chorus]
Just hold on, I'm comin'
Hold on, I'm comin'

[Verse 4]
Just hold on
Don't you worry
I'm comin'
Here we come
Hold on
We're about to save you
I'm comin'
Yeah

[Outro]
Hold on
Don't you worry
I'm comin'
Here I come2EmbedShare URLCopyEmbedCopy"
43,4ocbH5ZJqajZIpUrqRUoue,65,Meet Virginia,0.675,0.553,0.0486,7.58e-06,90.02,-0.9509,0.139,0.093,0.768,"[Verse 1]
She doesn't own a dress, her hair is always a mess
If you catch her stealin' she won't confess
She's beautiful

[Verse 2]
Smokes a pack a day, no wait, that's me, but anyway
She doesn't care a thing about that, hey
She thinks I'm beautiful

[Bridge 1]
Meet Virginia

[Verse 3]
She never compromises, loves babies and surprises
Wears high heels when she exercises
Ain't that beautiful

[Bridge 1]
Meet Virginia

[Pre-Chorus 1]
Well she wants to be the Queen
Then she thinks about her scene

[Chorus 1]
Pulls her hair back as she screams
""I don't really wanna be the Queen""
[Verse 4]
When Daddy wrestles alligators
Mama works on carburetors
And brother is a fine mediator
For the President

[Verse 5]
And here she is again on the phone
Just like me hates to be alone
We just like to sit at home
And rip on the President

[Bridge 1]
Meet Virginia, mmmm

[Pre-Chorus 2]
Well she wants to live her life
Then she thinks about her life

[Chorus 1]
Pulls her hair back as she screams
""I don't really wanna live this life""

[Post-Chorus]
No mama
No mama
No mama
No mama
[Verse 6]
She only drinks coffee at midnight
When the moment is not right
Her timing is quite
Unusual

[Verse 7]
You see her confidence is tragic
But her intuition magic
And the shape of her body?
Unusual

[Bridge 2]
Well, meet Virginia
I can't wait to
Meet Virginia
Yeah yeah hey hey hey

[Pre-Chorus 1]
Well she wants to be the queen
And she thinks about her scene

[Pre-Chorus 2]
Well she wants to live her life
Then she thinks about her life
[Chorus 1]
Pulls her hair back as she screams
""I don't really wanna be the queen""

[Outro]
I, I don't really wanna be the queen
I, I don't really wanna be the queen
I, I don't really wanna live this6EmbedShare URLCopyEmbedCopy"
44,49MHCPzvMLXhRjDantBMVH,71,Just the Way You Are,0.589,0.453,0.0397,2.54e-05,139.148,0.998,0.032,0.243,0.725,"[Intro]
Oh, oh-oh-oh
Oh-oh-oh-oh
Oh-oh-oh

[Verse 1]
Oh, her eyes, her eyes
Make the stars look like they're not shinin'
Her hair, her hair
Falls perfectly without her tryin'
She's so beautiful
And I tell her every day
Yeah, I know, I know
When I compliment her, she won't believe me
And it's so, it's so
Sad to think that she don't see what I see
But every time she asks me, ""Do I look okay?"" I say

[Chorus]
When I see your face (Face, face)
There's not a thing that I would change
'Cause you're amazing (Amazing)
Just the way you are (Are)
And when you smile (Smile, smile)
The whole world stops and stares for a while
'Cause, girl, you're amazing (Amazing)
Just the way you are (Are)
Yeah
[Verse 2]
Her lips, her lips
I could kiss them all day if she'd let me
Her laugh, her laugh
She hates, but I think it's so sexy
She's so beautiful, and I tell her every day
Oh, you know, you know, you know
I'd never ask you to change
If perfect's what you're searching for
Then just stay the same
So don't even bother askin' if you look okay
You know I'll say

[Chorus]
When I see your face (Face, face)
There's not a thing that I would change
'Cause you're amazing (Amazing)
Just the way you are (Are)
And when you smile (Smile, smile)
The whole world stops and stares for a while
'Cause, girl, you're amazing (Amazing)
Just the way you are (Are)

[Post-Chorus]
The way you are
The way you are
Girl, you're amazing (Amazing)
Just the way you are (Are)
[Chorus]
When I see your face
There's not a thing that I would change
'Cause you're amazing (Amazing)
Just the way you are (Are)
And when you smile
The whole world stops and stares for a while
'Cause, girl, you're amazing
Just the way you are
Yeah50EmbedShare URLCopyEmbedCopy"
45,75Nlnd9AJ4CYrLXgWGsuTF,67,How Sweet It Is ,0.764,0.628,0.048,0.0,109.008,0.9981,0.129,0.324,0.547,"[Verse 1]
With all my heart, I love you, baby
Stay with me, and you will see
My arms will hold you, baby
Never leave, cause I believe

[Chorus]
I'm in love, sweet love
Hear me calling out your name - I feel no shame
I'm in love, sweet love
Don't you ever go away, it'll always be this way

[Verse 2]
Your heart has called me closer to you
I will be all that you need
Just trust in what we're feeling
Never leave 'cause, baby, I believe

[Chorus]
In this love, sweet love
Hear me calling out your name - I feel no shame
I'm in love, sweet love;
Don't you ever go away, it'll always be this way

[Bridge]
There's no stronger love in this world
Oh, baby, no - you're my man, I'm your girl
I'll never go - Wait and see, can't be wrong
Don't you know this is where you belong?
[Verse 3]
Oh, the sweetest dream, a lovely baby
Stay right here, never fear
I will be all that you need
Never leave 'cause, baby, I believe

[Chorus]
In this love, sweet love
Hear me calling out your name - I feel no shame
I'm in love, sweet love
Don't you ever go away, it'll always be this way

[Outro]
(Sweet love...)
Oh, no, no, no, no, no, no, no...
(Sweet love...) Oh...
(With all my heart, I love you...) So sweet, so sweet
(Ooh...) So sweet, oh, oh, love...
(Sweet love...) Love, love...
Oh, baby, no sweeter love...
(Sweet love...) Oh, sweeter love...
Oh, no, no, no, no, no, no, no, no
(Sweet love...) Don't nobody know
Don't nobody know how sweet it is
(Sweet love...) Ah, how sweet it is
Love me sweetly, baby
Just leave me sweetly, baby
(Sweet love...)
Don't nobody know...
(Sweet love...)5EmbedShare URLCopyEmbedCopy"
